DSA,DBMS,OS,CN,Mathmetics,Aptitute,Comm,Problem Solving,Creative,Hackathons,Skill 1,Skill 2,Profile
98,72,80,86,65,82,72,6,6,9,React,Javascript,Software Engineer
33,28,82,28,72,79,50,5,4,1,Python,Ansible,Network Engineer
98,83,74,53,84,61,68,8,6,3,Pytorch,Deep Learning,DATA Scientist
33,53,81,88,75,60,84,9,7,0,MYSQL,HTML/CSS,Network Engineer
15,95,88,56,44,51,42,4,5,8,Javascript,HTML/CSS,Web Developer
65,81,75,74,59,54,73,7,5,1,C/C++,Linux,Database Administrator
76,69,56,54,43,22,75,6,6,1,Java,R,DATA Scientist
90,65,58,87,74,87,69,10,5,3,Oracle,HTML/CSS,Software Engineer
83,34,59,22,8,49,70,1,4,5,Python,R,UI/UX
57,58,89,78,88,76,72,6,5,1,Linux,Cisco Packet tracer,Network Engineer
74,16,83,96,79,73,71,7,7,0,Python,BASH/SHELL,Network Engineer
32,45,40,21,29,14,74,1,9,4,Figma,Photoshop,UI/UX
63,92,74,61,6,53,82,7,7,0,Oracle,C/C++,Database Administrator
12,44,27,29,7,32,86,2,10,3,HTML/CSS,HTML/CSS,Tech Support
67,88,73,57,35,50,61,8,7,8,MYSQL,Oracle,Web Developer
6,94,66,76,54,66,78,6,6,3,Python,MYSQL,Database Administrator
6,54,79,81,15,35,86,6,6,1,Javascript,HTML/CSS,Tech Support
23,11,50,75,21,85,71,4,4,0,Oracle,HTML/CSS,Database Administrator
91,26,11,48,14,23,69,5,5,1,Java,HTML/CSS,Tech Support
98,79,80,85,84,94,79,8,5,4,Python,Angular,Software Engineer
90,25,73,74,79,81,60,8,7,4,Oracle,MYSQL,Software Engineer
96,80,81,78,61,69,48,5,2,8,C/C++,HTML/CSS,Database Administrator
67,41,47,11,5,14,77,2,10,3,Javascript,HTML/CSS,UI/UX
95,89,81,62,71,81,80,7,4,4,HTML/CSS,Linux,Software Engineer
6,11,94,33,18,30,40,2,8,2,HTML/CSS,HTML/CSS,Web Developer
26,85,68,56,12,21,62,5,9,4,HTML/CSS,C/C++,DATA Scientist
75,77,78,69,30,97,78,6,5,4,BASH/SHELL,Tensorflow,DATA Scientist
85,58,13,96,61,70,76,7,6,1,GitHub,Cisco Packet tracer,Network Engineer
15,90,81,65,38,43,87,6,5,2,Angular,Linux,Database Administrator
21,34,24,23,18,45,82,1,7,3,Java,Ansible,UI/UX
71,89,12,35,36,43,69,3,2,1,Python,Java,Tech Support
7,93,12,82,65,55,63,1,6,0,HTML/CSS,MYSQL,Database Administrator
66,85,86,70,45,74,73,5,7,0,MYSQL,Linux,Database Administrator
75,76,77,56,86,85,68,9,6,2,Angular,C/C++,DATA Scientist
80,92,70,83,55,44,77,6,5,0,MYSQL,Linux,Database Administrator
15,63,85,47,10,36,89,3,8,5,GitHub,HTML/CSS,Web Developer
26,94,76,77,64,74,65,7,5,3,Oracle,Python,Database Administrator
75,94,59,82,15,67,79,8,6,5,Python,Python,DATA Scientist
64,39,51,38,18,35,80,4,9,3,HTML/CSS,HTML/CSS,UI/UX
36,76,59,75,0,60,86,2,6,1,Java,HTML/CSS,Tech Support
43,8,13,35,12,30,69,2,6,1,HTML/CSS,C/C++,Tech Support
94,63,88,76,75,80,82,7,6,2,Linux,C/C++,Network Engineer
53,26,56,77,16,23,71,4,7,1,Photoshop,HTML/CSS,UI/UX
48,24,55,28,19,28,88,1,9,3,Photoshop,HTML/CSS,UI/UX
57,85,90,62,42,45,66,5,4,3,HTML/CSS,Java,Database Administrator
6,88,93,40,24,47,59,3,9,7,HTML/CSS,Javascript,Web Developer
76,10,94,26,91,68,65,8,4,4,React,Machine Learning,DATA Scientist
47,59,20,47,0,45,71,5,9,0,GitHub,HTML/CSS,Tech Support
75,97,74,31,25,83,76,7,3,0,Linux,Oracle,Tech Support
47,36,33,45,44,39,66,3,8,5,Photoshop,Photoshop,UI/UX
63,80,78,80,48,66,60,6,5,1,Linux,Angular,Database Administrator
71,45,82,85,74,81,81,8,6,1,Python,Ansible,Network Engineer
32,34,46,31,29,14,62,3,4,4,Figma,HTML/CSS,UI/UX
30,15,52,23,13,31,64,1,9,3,Photoshop,HTML/CSS,UI/UX
6,80,85,75,85,36,80,6,3,3,Linux,HTML/CSS,Database Administrator
67,55,77,16,1,31,85,4,7,0,Java,HTML/CSS,Tech Support
59,72,6,20,49,37,57,1,9,9,Angular,GitHub,Web Developer
83,41,83,78,18,52,81,7,4,2,C/C++,BASH/SHELL,Database Administrator
75,57,64,62,93,87,79,7,5,3,HTML/CSS,Linux,DATA Scientist
73,38,90,38,57,50,83,4,8,2,HTML/CSS,HTML/CSS,UI/UX
25,89,94,45,24,40,53,3,9,6,GitHub,Angular,Web Developer
36,65,6,24,33,16,44,3,8,5,Photoshop,HTML/CSS,UI/UX
82,74,70,72,82,79,60,8,4,4,Python,Angular,DATA Scientist
73,87,80,89,74,94,66,10,7,5,HTML/CSS,Javascript,Software Engineer
78,89,78,66,81,58,71,6,7,4,Python,Angular,DATA Scientist
45,74,68,66,88,17,81,7,2,3,Deep Learning,R,DATA Scientist
67,89,75,60,44,55,79,4,4,4,Python,HTML/CSS,Database Administrator
52,89,51,69,64,83,85,4,10,2,Photoshop,Photoshop,UI/UX
77,85,73,54,31,28,63,8,7,5,Javascript,React,Software Engineer
34,26,83,82,28,16,50,5,6,0,Python,Java,Tech Support
88,36,83,45,19,38,60,4,2,0,Python,HTML/CSS,Tech Support
24,92,75,96,5,64,67,1,6,0,HTML/CSS,Python,Database Administrator
69,84,87,83,39,50,58,9,7,4,Node.js,C/C++,Web Developer
57,92,70,48,35,98,62,5,9,7,GitHub,GitHub,Web Developer
88,28,87,70,76,97,70,7,6,0,Python,C/C++,Network Engineer
83,72,53,49,7,21,62,3,9,3,HTML/CSS,HTML/CSS,UI/UX
99,23,93,83,21,16,89,4,4,4,Python,C/C++,Tech Support
70,69,47,84,79,71,74,5,6,1,Linux,Cisco Packet tracer,Network Engineer
70,60,71,86,80,82,61,7,6,0,Oracle,Cisco Packet tracer,Network Engineer
99,71,88,96,75,90,68,6,5,1,C/C++,Python,Software Engineer
53,76,68,74,40,54,65,5,7,3,C/C++,MYSQL,Database Administrator
14,19,9,78,83,85,65,7,6,0,Python,Java,Software Engineer
46,12,78,50,73,95,70,4,7,7,GitHub,C/C++,Web Developer
70,93,74,51,47,58,82,6,5,1,HTML/CSS,MYSQL,Database Administrator
35,72,92,32,16,35,57,6,7,1,Java,Node.js,Tech Support
17,35,93,89,39,47,62,4,7,4,HTML/CSS,Javascript,UI/UX
33,72,56,93,6,36,61,3,7,0,C/C++,HTML/CSS,Tech Support
94,88,54,27,96,41,60,2,10,1,Photoshop,HTML/CSS,UI/UX
8,21,92,93,41,65,74,6,7,10,Angular,Linux,Network Engineer
80,77,58,23,91,15,60,4,2,4,Python,Java,Tech Support
81,78,73,77,88,95,77,7,4,1,HTML/CSS,Java,DATA Scientist
30,48,37,92,14,39,48,2,9,0,GitHub,HTML/CSS,Tech Support
51,97,52,32,26,25,67,3,3,5,HTML/CSS,C/C++,UI/UX
59,6,93,90,41,40,87,1,6,0,Linux,Python,Database Administrator
17,92,75,66,35,42,64,7,7,4,MYSQL,HTML/CSS,Database Administrator
58,38,76,59,54,98,67,8,7,3,Oracle,HTML/CSS,Software Engineer
90,89,79,75,81,81,77,7,7,2,C/C++,Linux,Software Engineer
7,32,69,25,42,49,76,2,3,0,C/C++,C/C++,Database Administrator
33,65,25,99,23,47,80,3,9,3,HTML/CSS,HTML/CSS,UI/UX
84,76,76,74,75,64,65,10,3,3,Linux,Python,Software Engineer
99,87,42,39,78,91,69,8,4,0,Java,HTML/CSS,Tech Support
65,26,16,20,26,40,89,3,4,1,Python,HTML/CSS,Tech Support
43,77,30,36,24,35,81,2,4,0,GitHub,HTML/CSS,UI/UX
21,31,54,51,35,40,67,2,7,4,MYSQL,Photoshop,UI/UX
24,89,22,27,40,73,77,3,4,3,C/C++,HTML/CSS,Tech Support
64,14,21,78,76,70,60,7,6,2,Python,Java,Database Administrator
65,43,34,26,44,37,86,6,5,4,Python,Python,Tech Support
63,96,88,60,58,62,83,7,6,0,Oracle,Oracle,Database Administrator
29,15,35,36,24,37,81,1,9,0,Photoshop,Figma,UI/UX
80,84,38,87,79,81,63,8,6,2,Oracle,Cisco Packet tracer,DATA Scientist
24,82,79,76,74,57,63,7,7,5,Linux,Java,DATA Scientist
35,18,44,15,26,33,55,3,10,5,MYSQL,Node.js,UI/UX
45,18,36,68,2,47,68,2,4,3,Angular,C/C++,Database Administrator
11,75,46,47,11,41,85,2,9,3,GitHub,Javascript,UI/UX
23,26,35,46,11,47,89,2,9,0,HTML/CSS,GitHub,UI/UX
13,36,56,37,12,28,60,1,7,3,HTML/CSS,Javascript,UI/UX
32,90,36,32,8,35,75,3,5,1,C/C++,C/C++,Tech Support
48,68,78,43,10,31,55,4,9,10,GitHub,HTML/CSS,Web Developer
82,70,87,97,85,80,75,6,6,4,Python,MYSQL,Software Engineer
16,86,85,87,87,87,68,5,7,0,Python,HTML/CSS,Software Engineer
35,12,39,58,45,44,61,6,7,3,Pytorch,C/C++,DATA Scientist
58,77,11,60,94,31,57,1,7,10,Angular,HTML/CSS,Web Developer
55,49,68,46,49,35,62,4,8,5,Photoshop,HTML/CSS,UI/UX
52,71,92,7,35,42,61,6,7,5,Angular,Javascript,Web Developer
64,73,59,25,27,25,63,6,10,4,HTML/CSS,C/C++,UI/UX
21,89,50,35,37,28,70,3,4,0,HTML/CSS,Java,UI/UX
45,62,42,20,55,37,73,1,9,3,GitHub,HTML/CSS,UI/UX
7,10,70,46,32,35,53,6,7,1,HTML/CSS,Javascript,Web Developer
82,63,78,84,43,46,85,5,4,0,Linux,Cisco Packet tracer,Network Engineer
10,8,88,57,44,34,54,4,7,5,React,Figma,Web Developer
82,63,90,95,77,87,82,8,5,2,Wire Shark,Wire Shark,Network Engineer
21,97,88,83,84,55,41,4,9,3,GitHub,HTML/CSS,Database Administrator
37,49,85,85,74,96,82,4,6,0,Linux,Python,Network Engineer
38,48,43,38,26,15,83,5,10,5,Figma,HTML/CSS,UI/UX
83,49,53,38,15,37,62,3,9,4,HTML/CSS,GitHub,UI/UX
74,64,62,39,74,63,73,8,4,1,BASH/SHELL,Ansible,Network Engineer
12,6,57,49,25,31,69,3,8,8,Photoshop,HTML/CSS,UI/UX
33,91,12,20,30,47,59,3,4,4,HTML/CSS,Javascript,Web Developer
81,59,94,82,83,74,64,10,7,0,Python,Python,Network Engineer
6,59,80,92,89,95,78,9,5,0,C/C++,HTML/CSS,Software Engineer
62,25,46,64,39,37,65,4,8,3,Photoshop,HTML/CSS,UI/UX
80,58,59,64,91,41,78,2,6,2,Pytorch,C/C++,DATA Scientist
65,92,81,40,35,54,86,5,7,3,Python,HTML/CSS,Database Administrator
84,57,74,80,70,81,71,8,7,1,HTML/CSS,BASH/SHELL,Software Engineer
33,26,46,42,9,46,89,2,4,0,Photoshop,HTML/CSS,UI/UX
61,80,94,55,37,34,53,5,9,5,Node.js,GitHub,Web Developer
63,29,93,22,41,36,59,4,8,7,Node.js,GitHub,Web Developer
46,39,59,69,79,17,72,4,7,3,HTML/CSS,Java,UI/UX
55,7,84,59,25,63,61,7,7,0,HTML/CSS,Angular,Database Administrator
57,82,72,64,55,47,80,5,5,3,Linux,Oracle,Database Administrator
65,17,19,81,39,33,61,5,6,0,Python,C/C++,Tech Support
76,88,85,84,78,91,74,8,6,4,Python,Linux,Software Engineer
73,89,80,71,32,50,68,5,6,7,HTML/CSS,Java,Database Administrator
80,78,84,76,86,94,60,10,6,0,Python,MYSQL,Software Engineer
47,80,90,68,14,38,61,4,7,3,GitHub,Angular,Web Developer
54,76,89,59,45,50,82,6,6,1,HTML/CSS,MYSQL,Database Administrator
83,49,68,60,79,80,64,7,7,2,R,Tensorflow,DATA Scientist
25,47,42,6,5,14,75,1,4,4,HTML/CSS,C/C++,UI/UX
77,96,87,85,65,78,70,8,6,2,Linux,Linux,Network Engineer
65,47,14,25,37,34,88,2,9,1,HTML/CSS,HTML/CSS,UI/UX
43,66,85,95,83,68,53,4,4,0,C/C++,Python,Network Engineer
99,77,80,87,71,98,79,7,6,7,React,C/C++,Software Engineer
33,89,74,75,67,74,60,6,5,2,Linux,Tensorflow,Database Administrator
28,36,60,32,29,33,82,4,9,4,HTML/CSS,GitHub,UI/UX
26,88,15,59,3,73,64,5,3,0,C/C++,Cisco Packet tracer,Database Administrator
60,98,78,58,32,52,55,7,7,4,HTML/CSS,Oracle,Web Developer
79,14,15,59,58,51,89,6,5,0,Pytorch,MYSQL,Database Administrator
78,87,84,53,80,84,64,6,6,4,Angular,MYSQL,Software Engineer
7,82,81,63,16,59,85,9,6,0,Pytorch,C/C++,Database Administrator
33,26,59,74,78,95,60,9,7,3,Deep Learning,Tensorflow,DATA Scientist
98,11,75,94,67,80,74,7,5,3,HTML/CSS,HTML/CSS,Software Engineer
92,76,80,82,83,81,64,8,7,5,Javascript,HTML/CSS,Software Engineer
45,32,31,34,4,29,78,2,9,0,Photoshop,GitHub,UI/UX
69,46,73,56,8,39,60,4,4,4,HTML/CSS,HTML/CSS,UI/UX
37,62,51,29,12,43,77,7,5,1,Java,Oracle,Tech Support
82,34,15,6,10,25,81,1,6,0,C/C++,C/C++,Tech Support
35,86,51,65,31,64,63,1,3,4,Figma,HTML/CSS,UI/UX
84,87,68,69,85,59,63,5,6,3,Oracle,Javascript,Database Administrator
87,83,79,62,80,65,64,7,6,1,R,R,DATA Scientist
92,79,60,36,73,84,67,8,7,2,Python,MYSQL,Software Engineer
70,76,93,45,78,89,80,8,4,4,Linux,HTML/CSS,Software Engineer
85,66,73,99,74,71,82,7,6,7,Linux,Ansible,Network Engineer
87,32,53,31,29,46,65,3,9,3,Photoshop,HTML/CSS,UI/UX
63,89,94,81,43,31,87,3,6,0,Oracle,GitHub,Database Administrator
52,71,44,39,7,16,61,3,10,5,Javascript,HTML/CSS,UI/UX
48,48,57,25,28,24,73,1,10,5,GitHub,HTML/CSS,UI/UX
42,71,87,77,69,60,64,6,6,1,Linux,Python,Database Administrator
82,66,69,89,95,28,67,5,6,4,Java,HTML/CSS,DATA Scientist
60,92,76,79,59,80,61,7,7,1,Oracle,MYSQL,Database Administrator
68,91,86,79,54,51,65,5,5,0,HTML/CSS,Java,Database Administrator
80,84,68,58,91,62,73,7,5,3,C/C++,R,DATA Scientist
21,92,86,83,95,70,61,6,5,0,Wire Shark,HTML/CSS,Database Administrator
75,96,88,6,45,56,77,7,6,3,C/C++,Oracle,Database Administrator
89,66,76,40,79,95,76,9,7,7,Angular,Javascript,Software Engineer
85,73,76,87,74,86,62,8,5,4,Ansible,Python,Software Engineer
11,47,68,43,2,14,88,1,8,0,HTML/CSS,HTML/CSS,UI/UX
94,93,86,82,74,88,76,8,7,4,Linux,Python,Software Engineer
55,45,29,25,1,45,65,1,7,1,HTML/CSS,HTML/CSS,Tech Support
71,80,93,42,29,34,52,6,7,5,Javascript,GitHub,Web Developer
8,60,17,42,13,28,54,5,10,8,GitHub,Javascript,UI/UX
71,86,81,89,76,72,74,7,5,1,C/C++,Python,Network Engineer
6,76,25,59,77,84,69,8,5,4,R,Ansible,Software Engineer
94,57,72,98,74,83,72,7,5,2,Ansible,Ansible,Network Engineer
84,64,35,48,38,27,80,4,6,4,HTML/CSS,Photoshop,UI/UX
77,67,54,31,30,38,89,3,9,3,Photoshop,GitHub,UI/UX
74,97,88,89,36,59,62,7,5,4,Linux,C/C++,Database Administrator
51,68,84,39,45,45,45,3,8,1,Javascript,HTML/CSS,Web Developer
28,35,20,31,24,17,79,1,9,5,HTML/CSS,GitHub,UI/UX
82,10,78,78,76,75,88,9,6,1,Python,Pytorch,Network Engineer
82,76,74,46,81,68,78,6,7,1,Python,Python,DATA Scientist
12,38,58,47,27,37,62,4,10,3,Photoshop,HTML/CSS,UI/UX
94,95,86,84,77,82,62,7,7,3,Linux,Javascript,Software Engineer
27,28,35,16,12,45,53,1,8,2,HTML/CSS,C/C++,Tech Support
52,78,78,52,48,45,49,5,9,0,HTML/CSS,Angular,Web Developer
11,88,77,85,72,88,60,8,7,8,Python,MYSQL,Software Engineer
44,83,92,85,36,34,73,1,9,4,HTML/CSS,Javascript,Web Developer
60,52,18,92,77,89,80,5,6,1,Python,Linux,Network Engineer
82,45,33,26,8,39,67,1,6,5,Javascript,Photoshop,UI/UX
74,48,83,6,59,31,72,5,6,0,HTML/CSS,Java,Network Engineer
6,10,6,31,13,33,50,6,5,1,Python,C/C++,Tech Support
92,90,80,82,49,58,72,7,3,9,Oracle,HTML/CSS,Software Engineer
38,50,79,39,6,42,76,5,5,3,C/C++,Python,Tech Support
56,97,77,84,59,48,76,4,8,3,GitHub,Javascript,Web Developer
19,80,40,41,4,23,64,1,7,0,Figma,Javascript,UI/UX
40,6,83,72,46,67,89,4,7,0,MYSQL,C/C++,Database Administrator
15,28,70,43,51,40,71,5,6,8,HTML/CSS,Angular,Tech Support
35,20,6,25,22,18,51,2,9,3,Javascript,HTML/CSS,UI/UX
61,94,16,55,34,52,60,6,6,4,Python,Deep Learning,Database Administrator
80,84,68,83,98,81,75,8,6,9,Pytorch,Deep Learning,DATA Scientist
24,33,85,61,76,68,80,8,6,2,Python,Linux,Database Administrator
31,15,43,26,10,36,56,2,7,1,GitHub,HTML/CSS,UI/UX
8,26,87,66,35,72,62,6,5,4,Tensorflow,C/C++,Database Administrator
51,10,76,55,26,76,59,6,7,5,Node.js,Angular,Web Developer
30,20,81,25,51,76,72,3,9,5,MYSQL,GitHub,Software Engineer
59,19,59,7,34,47,78,2,10,0,HTML/CSS,HTML/CSS,UI/UX
72,69,51,26,33,27,73,3,9,5,Photoshop,Javascript,UI/UX
27,34,6,36,4,27,60,1,8,3,Javascript,HTML/CSS,UI/UX
44,13,72,38,29,14,79,3,3,4,HTML/CSS,GitHub,UI/UX
93,80,85,86,70,85,80,8,6,7,React,Javascript,Software Engineer
34,23,49,34,16,51,81,3,8,3,Photoshop,GitHub,UI/UX
77,85,49,44,90,25,51,1,7,4,HTML/CSS,GitHub,UI/UX
24,59,88,85,74,80,81,7,5,0,HTML/CSS,C/C++,Network Engineer
7,77,74,42,25,34,51,3,9,8,GitHub,HTML/CSS,Web Developer
37,99,73,44,20,42,52,5,6,0,HTML/CSS,C/C++,Tech Support
46,6,43,42,24,18,66,1,7,1,GitHub,HTML/CSS,UI/UX
25,95,15,73,43,21,85,4,4,1,HTML/CSS,HTML/CSS,Database Administrator
97,93,77,70,86,94,64,7,7,5,HTML/CSS,C/C++,Software Engineer
84,69,86,95,84,80,88,8,5,0,Linux,Cisco Packet tracer,Network Engineer
82,80,76,56,76,64,66,6,7,3,R,Deep Learning,DATA Scientist
69,48,6,58,15,20,58,1,7,10,Javascript,Python,Tech Support
64,99,71,99,36,46,52,5,5,0,React,Angular,Database Administrator
90,88,85,72,74,87,72,8,6,3,Python,Oracle,Software Engineer
89,77,70,89,71,95,63,6,6,3,Cisco Packet tracer,Linux,Software Engineer
52,79,92,69,12,33,55,5,7,9,GitHub,GitHub,Web Developer
32,6,57,6,5,17,73,4,10,3,HTML/CSS,HTML/CSS,UI/UX
97,26,60,9,14,35,68,3,5,0,C/C++,Java,Tech Support
92,77,93,88,84,88,60,10,6,5,React,Angular,Software Engineer
46,59,81,90,88,70,83,5,7,0,Linux,Cisco Packet tracer,Network Engineer
13,78,49,25,8,49,69,1,8,0,Python,GitHub,Tech Support
31,16,73,22,35,43,71,5,8,1,GitHub,Java,Tech Support
60,6,70,45,49,36,57,4,9,6,GitHub,GitHub,Web Developer
58,86,60,52,11,30,44,3,7,4,GitHub,React,Web Developer
7,46,90,42,39,35,43,4,9,0,GitHub,Figma,Web Developer
39,41,47,13,4,25,79,2,10,1,Photoshop,Figma,UI/UX
92,6,85,57,87,82,76,8,7,9,Linux,Oracle,Software Engineer
27,74,70,42,0,39,84,3,8,5,GitHub,Angular,Web Developer
6,36,17,36,9,48,67,3,7,0,HTML/CSS,C/C++,Tech Support
25,81,54,77,61,50,65,7,6,2,Linux,Tensorflow,DATA Scientist
92,50,30,23,25,35,75,3,5,4,C/C++,HTML/CSS,Tech Support
64,29,88,78,58,45,89,5,7,3,C/C++,MYSQL,Database Administrator
61,83,73,51,6,55,66,5,5,1,Java,Linux,Database Administrator
20,23,73,72,30,34,40,5,7,8,HTML/CSS,Node.js,Web Developer
13,20,75,63,10,14,65,2,6,1,C/C++,HTML/CSS,Tech Support
58,50,20,43,24,36,67,4,9,4,GitHub,GitHub,UI/UX
73,78,13,93,70,69,75,8,7,1,Wire Shark,Python,DATA Scientist
87,20,28,99,88,37,79,2,7,0,Python,C/C++,Tech Support
99,79,69,62,75,67,73,8,7,4,R,Python,Software Engineer
81,82,67,64,73,70,75,7,5,1,Tensorflow,Javascript,DATA Scientist
74,58,56,66,71,60,70,7,6,2,Pytorch,Python,DATA Scientist
85,51,77,71,71,80,77,4,7,2,Python,HTML/CSS,Network Engineer
78,12,93,86,75,74,82,10,5,2,HTML/CSS,Python,Network Engineer
88,54,78,84,72,81,71,9,6,2,Angular,Wire Shark,Network Engineer
20,11,61,72,5,64,70,9,5,4,Oracle,Python,Database Administrator
35,8,77,18,15,39,67,5,2,3,React,C/C++,Tech Support
83,78,82,69,73,66,61,7,7,4,MYSQL,Machine Learning,DATA Scientist
94,18,16,6,18,86,74,4,6,3,Python,C/C++,Tech Support
31,24,47,35,11,30,69,4,9,5,GitHub,Java,UI/UX
55,82,37,45,7,46,55,5,8,1,GitHub,HTML/CSS,Web Developer
80,43,82,96,29,37,60,4,3,0,Python,C/C++,Tech Support
11,78,67,23,78,85,71,10,8,4,Java,R,Software Engineer
56,70,93,65,67,66,55,6,6,1,HTML/CSS,Linux,Database Administrator
78,96,82,70,83,96,72,6,4,5,Linux,HTML/CSS,Software Engineer
83,30,93,31,13,37,85,2,6,5,HTML/CSS,Photoshop,Tech Support
6,25,84,95,12,40,60,10,7,2,Angular,Java,Database Administrator
34,68,36,26,25,41,87,4,7,0,HTML/CSS,HTML/CSS,Tech Support
79,79,69,83,85,82,77,5,6,2,C/C++,MYSQL,Network Engineer
41,95,82,37,42,40,43,5,5,3,C/C++,HTML/CSS,Database Administrator
6,16,93,78,26,53,67,3,5,5,Angular,Oracle,Database Administrator
12,37,46,25,36,17,74,3,10,4,GitHub,Javascript,UI/UX
99,68,88,99,75,84,63,7,6,4,Python,HTML/CSS,Software Engineer
21,90,88,62,50,28,87,5,3,1,HTML/CSS,Python,Database Administrator
72,50,70,84,44,77,69,6,6,0,HTML/CSS,Wire Shark,Database Administrator
6,95,73,77,72,84,64,6,6,4,HTML/CSS,Java,Software Engineer
41,73,81,47,20,38,50,4,7,8,Javascript,Node.js,Web Developer
66,79,84,56,75,60,70,6,5,6,Angular,Python,Software Engineer
12,20,21,24,1,18,70,2,7,0,Python,HTML/CSS,Tech Support
74,54,74,69,75,62,78,7,7,3,Pytorch,Pytorch,DATA Scientist
56,29,70,50,38,40,53,6,7,10,React,Linux,Web Developer
61,92,6,65,28,22,68,5,5,3,HTML/CSS,HTML/CSS,Database Administrator
93,10,92,70,30,56,67,6,5,1,Oracle,MYSQL,Software Engineer
62,50,89,95,45,42,47,6,6,0,C/C++,Cisco Packet tracer,Database Administrator
59,50,67,54,56,70,78,6,7,2,Ansible,Deep Learning,Database Administrator
67,96,88,77,62,62,83,6,5,1,C/C++,Oracle,Database Administrator
87,87,88,76,88,98,60,7,5,3,Python,HTML/CSS,Software Engineer
25,15,79,36,1,38,81,3,10,0,HTML/CSS,Java,Tech Support
6,81,93,66,41,31,58,3,7,0,HTML/CSS,Java,Database Administrator
91,90,65,74,36,83,69,10,6,1,Java,HTML/CSS,Database Administrator
61,81,71,53,57,41,50,6,7,4,Angular,Linux,Web Developer
86,87,77,87,78,84,63,9,6,5,Java,C/C++,Software Engineer
67,78,62,52,83,65,89,6,7,3,Python,R,DATA Scientist
7,15,13,11,21,54,63,5,5,3,Java,Python,Tech Support
76,98,92,70,76,90,87,7,6,2,Oracle,Linux,Database Administrator
84,20,42,27,6,18,68,4,6,3,HTML/CSS,GitHub,Tech Support
58,24,41,60,18,43,83,3,10,5,GitHub,Figma,UI/UX
32,88,61,8,91,23,70,9,6,4,Javascript,Wire Shark,DATA Scientist
17,6,6,36,43,21,85,4,3,1,C/C++,Java,Tech Support
17,34,86,19,24,18,56,5,3,0,HTML/CSS,Java,Tech Support
38,79,83,7,49,75,61,6,7,3,Linux,C/C++,Database Administrator
7,88,11,66,36,32,64,5,6,0,Python,HTML/CSS,Tech Support
65,85,85,47,19,35,79,5,7,1,HTML/CSS,Java,Tech Support
73,82,70,55,73,51,80,9,5,1,Pytorch,React,DATA Scientist
98,58,87,89,79,84,72,7,6,1,MYSQL,Python,Network Engineer
73,70,85,50,97,82,63,7,5,2,Pytorch,Deep Learning,DATA Scientist
24,49,30,29,23,43,77,2,4,0,HTML/CSS,C/C++,Tech Support
89,67,45,48,23,31,67,3,7,3,Linux,Node.js,UI/UX
73,70,14,81,64,46,75,8,5,1,R,Pytorch,DATA Scientist
73,88,46,60,85,87,77,8,3,0,Oracle,Wire Shark,DATA Scientist
34,66,73,38,20,18,69,4,7,1,HTML/CSS,HTML/CSS,Tech Support
81,41,30,39,21,28,63,2,9,1,Java,Javascript,UI/UX
81,31,53,46,4,27,73,2,10,3,Java,HTML/CSS,UI/UX
68,69,93,70,36,72,70,7,7,4,MYSQL,HTML/CSS,Database Administrator
78,87,82,80,73,88,75,8,7,4,Python,HTML/CSS,Software Engineer
67,47,71,99,84,68,73,7,4,2,Python,Ansible,Network Engineer
59,89,80,42,46,44,43,3,7,3,React,HTML/CSS,Web Developer
84,90,78,81,75,86,87,6,5,1,Ansible,Oracle,Software Engineer
63,42,9,6,20,39,87,4,3,4,Photoshop,HTML/CSS,UI/UX
87,50,50,71,72,86,74,8,5,2,Python,Python,DATA Scientist
65,90,86,85,55,81,82,4,6,4,Python,C/C++,Database Administrator
78,92,64,76,81,76,73,9,4,0,Pytorch,Oracle,DATA Scientist
72,83,82,56,80,81,83,7,7,0,Oracle,Machine Learning,Network Engineer
65,77,71,63,85,68,71,5,6,4,HTML/CSS,C/C++,Database Administrator
38,20,30,84,22,28,60,5,10,0,HTML/CSS,Java,UI/UX
74,84,65,58,95,84,61,9,6,3,Tensorflow,R,DATA Scientist
72,75,59,57,12,80,64,7,7,2,Tensorflow,R,DATA Scientist
70,70,18,54,79,60,80,6,7,1,Deep Learning,MYSQL,DATA Scientist
6,82,70,61,55,34,61,7,7,8,C/C++,HTML/CSS,Database Administrator
55,6,62,56,37,34,63,6,6,1,HTML/CSS,C/C++,DATA Scientist
84,11,74,65,86,70,74,9,7,4,Deep Learning,Linux,DATA Scientist
41,87,51,49,15,53,65,4,9,3,Photoshop,HTML/CSS,UI/UX
87,8,57,34,2,29,62,4,7,1,HTML/CSS,Figma,UI/UX
70,82,82,82,41,56,72,7,7,0,HTML/CSS,C/C++,Database Administrator
80,20,82,79,71,93,80,6,6,2,Python,MYSQL,Network Engineer
59,84,74,52,41,42,64,5,7,10,Javascript,C/C++,Web Developer
63,73,83,88,40,50,80,4,7,6,Linux,MYSQL,Database Administrator
50,85,72,67,34,37,56,5,7,4,Javascript,Linux,Web Developer
55,57,91,76,15,37,80,4,7,4,HTML/CSS,C/C++,Tech Support
94,81,85,82,72,82,61,10,6,8,Java,MYSQL,Software Engineer
76,70,79,82,80,53,79,6,7,3,Linux,Deep Learning,DATA Scientist
87,78,81,76,75,96,67,8,5,4,Deep Learning,MYSQL,Software Engineer
36,58,48,41,23,41,83,3,7,1,Javascript,HTML/CSS,UI/UX
55,94,64,33,2,23,89,4,4,4,GitHub,HTML/CSS,UI/UX
