DSA,DBMS,OS,CN,Mathmetics,Aptitute,Comm,Problem Solving,Creative,Hackathons,Skill 1,Skill 2,Profile
64,84,74,88,41,56,81,4,7,4,GitHub,HTML/CSS,Web Developer
87,18,76,63,83,71,83,7,4,1,Python,Ansible,DATA Scientist
28,16,92,83,16,16,64,5,5,0,HTML/CSS,Oracle,Tech Support
98,57,41,62,81,84,60,7,5,4,Cisco Packet tracer,Oracle,DATA Scientist
89,45,85,31,30,80,82,6,6,2,HTML/CSS,Oracle,Network Engineer
61,12,80,34,25,33,88,4,9,3,HTML/CSS,HTML/CSS,Tech Support
78,34,33,22,81,41,83,8,9,4,HTML/CSS,Figma,UI/UX
12,7,31,10,60,23,66,2,6,1,Java,C/C++,Tech Support
50,19,34,36,25,25,87,3,8,3,HTML/CSS,Node.js,UI/UX
72,81,77,83,88,93,60,9,6,6,C/C++,Python,Software Engineer
8,25,17,6,29,26,53,5,7,9,Java,HTML/CSS,Tech Support
64,95,93,76,75,64,79,6,6,4,Cisco Packet tracer,HTML/CSS,Software Engineer
6,96,82,96,81,75,83,7,4,0,Ansible,BASH/SHELL,Tech Support
7,61,83,85,74,91,68,8,6,2,Python,Python,Network Engineer
78,47,54,40,1,15,73,5,6,4,Photoshop,HTML/CSS,UI/UX
67,82,68,64,96,52,68,7,5,2,Machine Learning,Machine Learning,Database Administrator
70,87,88,84,73,61,85,5,5,4,Python,Linux,Software Engineer
8,71,79,79,82,84,64,8,7,3,HTML/CSS,Java,Software Engineer
70,76,64,69,97,63,71,6,4,4,Angular,Pytorch,DATA Scientist
56,60,84,52,30,37,70,6,5,1,MYSQL,HTML/CSS,Web Developer
33,44,14,34,81,35,80,3,4,5,Java,HTML/CSS,Tech Support
71,84,76,89,85,72,75,7,5,1,Oracle,Linux,Software Engineer
11,9,35,19,13,32,60,4,7,4,HTML/CSS,Java,Tech Support
80,83,93,63,86,89,63,7,5,1,Tensorflow,Tensorflow,DATA Scientist
60,82,72,84,35,48,50,5,7,10,React,Node.js,Web Developer
85,88,77,55,47,55,69,9,4,3,HTML/CSS,C/C++,Database Administrator
85,63,67,86,77,84,80,7,7,0,Wire Shark,Python,Network Engineer
66,98,86,58,34,94,65,9,4,0,GitHub,Oracle,Database Administrator
97,63,78,83,68,70,80,7,6,2,Linux,Ansible,Network Engineer
68,50,82,87,78,84,82,7,5,2,GitHub,Linux,Network Engineer
90,44,93,83,62,88,78,5,6,0,Python,Python,Network Engineer
95,82,73,97,76,87,68,8,5,4,Oracle,Oracle,Software Engineer
14,8,32,8,24,26,69,1,6,4,C/C++,C/C++,Tech Support
56,38,88,38,11,38,87,6,5,3,HTML/CSS,HTML/CSS,UI/UX
14,84,6,67,21,56,75,6,6,1,HTML/CSS,HTML/CSS,Database Administrator
75,77,69,67,86,64,71,8,4,2,Python,R,DATA Scientist
78,83,85,32,78,37,52,3,7,3,Python,Python,Software Engineer
20,78,92,49,45,43,51,2,7,6,GitHub,HTML/CSS,Web Developer
6,15,25,11,15,38,70,4,3,0,HTML/CSS,C/C++,Tech Support
43,6,75,51,41,44,81,3,6,1,C/C++,C/C++,Tech Support
75,88,86,83,79,86,71,9,7,4,Machine Learning,Python,Software Engineer
61,85,81,81,76,64,72,6,3,2,HTML/CSS,BASH/SHELL,Database Administrator
83,68,82,99,83,69,80,8,4,0,Python,BASH/SHELL,Network Engineer
26,67,18,92,35,38,87,3,7,1,Python,C/C++,Tech Support
70,82,77,83,92,73,78,8,5,0,Python,Cisco Packet tracer,Database Administrator
36,89,56,63,90,45,55,7,3,1,C/C++,R,DATA Scientist
53,58,86,28,23,37,67,4,9,3,GitHub,Figma,UI/UX
77,82,55,89,75,88,88,7,7,2,Wire Shark,Oracle,Network Engineer
73,86,82,71,69,95,60,7,5,3,Linux,Linux,Software Engineer
98,81,83,68,87,81,68,9,6,4,Pytorch,R,Software Engineer
30,81,79,66,65,60,65,7,6,2,HTML/CSS,Pytorch,Database Administrator
63,51,29,99,7,59,79,6,5,0,Java,Cisco Packet tracer,Tech Support
71,32,86,89,11,74,67,5,4,1,Python,Machine Learning,DATA Scientist
45,92,67,44,43,27,77,5,5,0,HTML/CSS,HTML/CSS,Tech Support
35,70,32,36,29,32,65,4,7,5,GitHub,HTML/CSS,UI/UX
64,99,82,41,70,67,63,3,6,2,Python,HTML/CSS,Database Administrator
93,6,83,98,88,89,89,8,5,4,Python,Python,Network Engineer
24,15,8,14,23,28,56,1,3,4,HTML/CSS,Java,Tech Support
93,98,76,68,75,85,64,7,6,4,Tensorflow,Pytorch,Software Engineer
24,19,60,31,26,49,61,4,9,3,HTML/CSS,Figma,UI/UX
78,69,76,95,54,81,80,6,5,2,Python,Python,Network Engineer
74,76,62,63,86,63,74,6,4,3,Python,Tensorflow,DATA Scientist
57,44,36,43,11,44,48,2,8,0,GitHub,C/C++,Web Developer
79,39,48,89,80,64,72,6,5,1,Linux,Python,Network Engineer
22,10,17,11,9,45,71,1,3,1,Python,Java,Tech Support
74,91,84,38,75,86,72,8,7,1,Python,Python,Software Engineer
62,85,86,49,49,50,61,6,7,9,MYSQL,C/C++,Web Developer
37,21,61,6,13,16,75,5,7,4,HTML/CSS,HTML/CSS,UI/UX
52,41,56,48,4,17,79,1,10,4,C/C++,Java,UI/UX
34,6,36,38,40,35,63,4,6,0,GitHub,C/C++,Tech Support
61,30,73,61,29,32,83,3,9,4,GitHub,Javascript,Web Developer
61,86,61,56,47,67,70,9,6,3,Python,Linux,Database Administrator
81,46,92,61,81,62,73,6,5,2,Oracle,Wire Shark,Database Administrator
61,82,50,39,38,34,80,5,8,10,GitHub,HTML/CSS,Web Developer
83,70,55,80,74,81,74,6,4,1,Python,Wire Shark,Network Engineer
64,80,50,47,75,53,79,5,8,1,Angular,Deep Learning,DATA Scientist
57,52,73,42,10,33,77,2,9,7,React,Javascript,Web Developer
68,86,52,60,24,65,67,6,5,3,Oracle,HTML/CSS,Database Administrator
6,10,25,16,25,68,85,5,6,0,Java,Java,Tech Support
29,51,47,27,28,34,70,2,10,3,GitHub,HTML/CSS,UI/UX
77,84,82,77,83,86,70,7,4,2,Python,Linux,Software Engineer
87,69,89,87,4,15,85,4,8,5,Node.js,HTML/CSS,Web Developer
96,57,70,59,94,51,61,6,7,2,Linux,MYSQL,Network Engineer
82,56,75,92,25,75,72,6,4,2,Python,Linux,Network Engineer
88,49,68,70,46,62,64,5,5,1,Python,Linux,Database Administrator
7,73,35,38,21,39,73,3,7,1,HTML/CSS,Angular,Tech Support
78,25,54,69,11,18,68,5,6,4,HTML/CSS,Javascript,UI/UX
54,89,76,70,51,67,53,7,4,4,HTML/CSS,Java,Database Administrator
53,6,92,62,50,61,72,6,5,2,C/C++,MYSQL,DATA Scientist
7,73,19,39,28,38,50,3,7,8,Java,HTML/CSS,Web Developer
12,49,22,11,18,26,54,4,2,0,HTML/CSS,C/C++,Tech Support
46,92,82,84,79,94,76,6,5,0,Python,C/C++,Network Engineer
76,49,79,75,35,75,77,6,7,2,Python,Linux,Database Administrator
73,74,66,67,48,87,71,6,5,1,Tensorflow,R,DATA Scientist
85,87,79,75,85,80,65,7,5,3,Linux,Linux,Software Engineer
70,92,84,50,27,58,67,4,3,1,Python,Java,Database Administrator
25,45,59,27,1,30,78,4,9,3,HTML/CSS,HTML/CSS,UI/UX
14,6,16,46,18,20,77,2,2,1,Python,C/C++,Tech Support
55,89,82,56,16,47,48,4,8,6,Javascript,Javascript,Web Developer
15,22,31,9,0,28,67,4,9,1,HTML/CSS,C/C++,UI/UX
65,43,77,30,31,21,61,4,5,1,C/C++,Python,Tech Support
7,42,33,18,27,37,68,1,5,4,Figma,Javascript,UI/UX
46,41,17,86,41,95,77,1,3,0,Python,Oracle,Database Administrator
70,70,74,94,74,81,73,9,5,4,HTML/CSS,Java,Software Engineer
73,87,78,60,81,61,77,6,4,1,Python,Linux,Network Engineer
93,73,75,84,72,92,65,8,7,5,GitHub,Javascript,Software Engineer
81,69,87,94,78,84,73,4,6,0,Python,BASH/SHELL,Network Engineer
88,76,57,63,85,40,76,8,5,4,Pytorch,Deep Learning,DATA Scientist
60,37,78,86,48,66,78,9,5,0,HTML/CSS,HTML/CSS,Database Administrator
83,60,72,81,71,86,85,5,4,2,Machine Learning,Cisco Packet tracer,Network Engineer
87,99,72,73,88,86,71,7,6,2,HTML/CSS,C/C++,Database Administrator
96,62,80,88,85,93,80,8,5,1,Python,Python,Network Engineer
51,41,40,23,24,28,82,4,9,5,GitHub,HTML/CSS,UI/UX
69,83,70,60,98,84,62,9,6,4,Angular,Linux,Database Administrator
73,54,89,99,75,84,72,6,6,2,MYSQL,Ansible,Network Engineer
9,99,88,72,70,96,60,7,6,0,C/C++,MYSQL,Software Engineer
35,67,16,18,82,35,65,7,7,4,Python,Javascript,Software Engineer
73,63,83,45,15,74,62,5,5,2,Python,Linux,DATA Scientist
40,9,40,69,92,64,88,9,5,4,R,Machine Learning,DATA Scientist
76,6,81,89,73,66,68,7,7,8,Wire Shark,HTML/CSS,Software Engineer
21,28,50,76,15,56,77,5,6,1,HTML/CSS,C/C++,Database Administrator
59,75,50,67,90,70,70,6,5,2,Pytorch,R,DATA Scientist
56,88,85,42,29,50,40,4,7,5,Javascript,HTML/CSS,Web Developer
52,29,70,85,73,65,63,8,5,4,MYSQL,Deep Learning,Software Engineer
7,71,92,27,1,34,59,4,7,1,HTML/CSS,GitHub,Tech Support
66,19,93,82,35,78,61,6,6,0,C/C++,Javascript,Database Administrator
81,82,82,62,35,68,64,4,5,4,HTML/CSS,Machine Learning,Database Administrator
66,94,36,20,24,26,60,1,4,1,HTML/CSS,HTML/CSS,Tech Support
74,68,79,90,42,79,83,6,7,1,Ansible,Wire Shark,Network Engineer
22,88,38,40,12,14,50,1,9,5,Figma,Photoshop,UI/UX
83,70,72,52,89,50,78,9,5,3,Python,Angular,DATA Scientist
64,84,67,78,83,77,89,9,7,4,Tensorflow,Deep Learning,DATA Scientist
87,91,76,51,46,66,74,7,6,4,C/C++,Oracle,Database Administrator
44,24,6,21,19,33,66,3,7,0,GitHub,HTML/CSS,Tech Support
81,85,77,76,55,65,64,9,6,3,Deep Learning,Linux,Database Administrator
75,22,70,77,97,73,71,9,5,3,Tensorflow,BASH/SHELL,DATA Scientist
84,69,79,80,55,74,77,8,5,2,C/C++,Cisco Packet tracer,Network Engineer
35,6,29,13,8,16,76,2,4,2,HTML/CSS,Java,Tech Support
84,52,80,99,63,80,85,6,6,1,Ansible,BASH/SHELL,Network Engineer
81,88,65,63,65,76,78,8,6,2,Linux,Python,Database Administrator
53,86,71,78,50,52,64,5,4,1,Oracle,Linux,Database Administrator
86,78,80,44,83,74,56,6,4,0,BASH/SHELL,Angular,Network Engineer
32,72,73,33,42,30,79,3,6,1,HTML/CSS,C/C++,Tech Support
82,43,60,28,29,21,61,4,6,4,GitHub,HTML/CSS,UI/UX
12,25,6,37,3,19,50,5,5,1,C/C++,Java,Tech Support
30,47,55,82,85,75,70,7,7,2,Wire Shark,Python,Software Engineer
32,54,87,92,75,71,88,5,5,0,Python,BASH/SHELL,Network Engineer
78,85,72,82,71,79,64,8,7,4,Oracle,Javascript,Software Engineer
89,79,53,75,13,32,60,3,7,3,HTML/CSS,HTML/CSS,Web Developer
60,89,80,88,62,63,80,8,4,0,Linux,Machine Learning,Database Administrator
55,88,84,56,19,50,70,6,7,3,Javascript,C/C++,Web Developer
74,67,88,95,73,89,89,7,4,1,Java,Ansible,Network Engineer
15,20,11,43,23,31,59,5,9,7,Photoshop,HTML/CSS,UI/UX
36,12,72,72,45,70,77,7,5,1,HTML/CSS,Linux,Database Administrator
81,89,94,56,70,80,74,8,6,0,Oracle,Java,Software Engineer
18,21,13,24,14,27,57,3,3,1,Python,HTML/CSS,Tech Support
68,30,36,21,27,31,70,3,9,5,Javascript,Photoshop,UI/UX
16,12,20,41,12,24,78,1,6,1,Python,Java,Tech Support
89,91,73,78,93,78,69,7,6,3,Python,Machine Learning,Software Engineer
69,88,82,55,75,84,89,6,5,4,C/C++,HTML/CSS,DATA Scientist
61,86,65,60,55,89,65,9,5,4,Deep Learning,Machine Learning,DATA Scientist
26,45,48,58,15,35,65,5,6,5,HTML/CSS,GitHub,UI/UX
58,85,68,63,77,68,69,7,5,4,R,Deep Learning,DATA Scientist
84,84,64,63,73,85,80,7,5,3,Linux,Tensorflow,Network Engineer
75,71,78,67,97,68,73,6,5,2,Pytorch,C/C++,DATA Scientist
75,72,28,46,78,95,68,10,5,8,Python,R,DATA Scientist
26,48,88,92,54,34,77,5,5,3,C/C++,C/C++,Database Administrator
54,87,80,68,55,54,61,7,3,3,HTML/CSS,MYSQL,Database Administrator
18,47,93,28,24,14,51,3,8,4,Figma,Photoshop,UI/UX
66,41,70,48,25,74,61,3,9,5,Node.js,HTML/CSS,Web Developer
55,84,69,68,39,60,65,7,5,4,Deep Learning,Tensorflow,DATA Scientist
34,27,49,42,23,38,71,5,9,5,GitHub,Javascript,UI/UX
24,6,70,90,24,45,62,4,3,0,Python,C/C++,Tech Support
6,98,82,89,74,80,62,7,7,6,Ansible,Linux,Software Engineer
49,47,40,24,29,35,73,3,8,3,Figma,Figma,UI/UX
50,45,42,90,12,30,69,4,8,0,HTML/CSS,C/C++,Web Developer
12,22,50,12,0,35,70,4,9,3,Javascript,HTML/CSS,UI/UX
70,23,68,86,70,72,74,8,7,1,Deep Learning,Python,DATA Scientist
75,93,70,73,94,75,71,7,3,2,MYSQL,Pytorch,Database Administrator
26,60,8,19,1,32,75,5,7,1,HTML/CSS,GitHub,Tech Support
85,47,9,27,32,38,78,2,9,3,GitHub,Javascript,UI/UX
42,84,66,48,82,53,69,7,5,4,Python,MYSQL,DATA Scientist
93,33,79,79,60,80,76,6,6,3,Linux,Python,Network Engineer
15,26,33,38,10,24,79,3,6,1,Java,Javascript,UI/UX
75,50,83,99,67,70,72,7,4,1,Ansible,Wire Shark,Network Engineer
45,74,93,57,12,30,53,7,5,7,HTML/CSS,HTML/CSS,Web Developer
74,20,70,83,68,90,71,7,7,3,BASH/SHELL,Linux,Software Engineer
54,59,75,90,74,72,73,7,6,2,Python,Cisco Packet tracer,Network Engineer
23,85,22,56,13,37,40,4,5,0,HTML/CSS,GitHub,Web Developer
58,89,93,79,45,83,69,6,6,3,C/C++,HTML/CSS,Database Administrator
85,76,92,45,31,74,56,4,7,6,GitHub,HTML/CSS,Web Developer
70,33,50,99,91,60,75,5,6,2,Python,Cisco Packet tracer,DATA Scientist
43,98,83,49,59,15,82,1,3,3,Photoshop,Figma,UI/UX
78,84,90,64,67,54,70,9,7,2,Oracle,Python,Database Administrator
61,77,89,89,70,96,71,7,6,8,Angular,HTML/CSS,Software Engineer
26,40,94,46,51,14,71,4,3,4,HTML/CSS,C/C++,UI/UX
15,62,16,63,25,63,79,3,4,0,Python,HTML/CSS,Network Engineer
64,60,88,97,51,81,82,6,3,0,Linux,C/C++,Database Administrator
44,35,76,45,19,18,53,1,8,4,Figma,Javascript,UI/UX
82,76,80,57,84,74,72,6,4,1,Python,Linux,Network Engineer
49,36,48,32,17,34,75,1,8,3,Figma,HTML/CSS,UI/UX
56,89,86,73,84,82,58,7,6,1,Python,C/C++,Database Administrator
12,75,48,47,30,25,61,3,3,1,Python,Java,Tech Support
16,18,52,32,37,36,51,4,7,5,Photoshop,HTML/CSS,UI/UX
19,15,42,19,1,20,69,3,6,1,HTML/CSS,Java,Tech Support
62,76,69,57,18,31,59,6,7,8,GitHub,Node.js,Web Developer
65,70,44,90,33,70,59,5,7,4,GitHub,HTML/CSS,Web Developer
12,48,16,10,29,42,80,4,5,0,Java,C/C++,Tech Support
20,98,31,47,29,23,72,1,9,3,HTML/CSS,HTML/CSS,UI/UX
90,79,88,89,83,84,64,7,6,5,Java,MYSQL,Software Engineer
73,72,80,81,45,64,64,7,6,1,HTML/CSS,Linux,Database Administrator
96,66,83,84,80,83,83,5,6,2,Ansible,Python,Network Engineer
75,81,76,53,52,94,60,8,7,4,Java,Python,DATA Scientist
78,56,78,87,73,86,62,10,6,0,Python,Ansible,Network Engineer
65,35,75,65,42,48,74,5,5,4,HTML/CSS,MYSQL,Database Administrator
57,50,81,92,87,74,62,7,4,4,Oracle,Ansible,Database Administrator
24,26,92,99,39,30,52,2,7,3,GitHub,GitHub,Web Developer
15,6,37,29,14,36,65,2,7,3,HTML/CSS,Photoshop,UI/UX
81,41,74,90,83,78,75,6,7,0,Python,Ansible,Network Engineer
87,47,10,71,10,82,70,8,5,1,Python,HTML/CSS,Database Administrator
98,6,11,12,34,34,63,1,6,2,Python,C/C++,Tech Support
7,17,25,32,10,29,78,2,5,1,Python,Java,Tech Support
21,62,44,43,19,39,89,4,10,1,MYSQL,GitHub,UI/UX
50,89,63,14,82,83,79,5,7,4,HTML/CSS,C/C++,Software Engineer
61,90,64,90,42,32,77,6,5,1,C/C++,HTML/CSS,Database Administrator
70,72,13,80,79,88,85,7,7,2,BASH/SHELL,React,Network Engineer
88,41,72,81,50,74,75,9,5,2,Linux,MYSQL,Database Administrator
45,76,84,81,30,81,75,6,4,1,Python,Linux,Database Administrator
82,86,83,54,31,49,55,3,8,4,React,Node.js,Web Developer
62,98,87,81,28,33,77,3,7,2,HTML/CSS,Oracle,Database Administrator
52,71,89,67,43,53,53,7,7,3,Oracle,Oracle,Database Administrator
52,45,34,48,37,14,59,4,10,10,GitHub,HTML/CSS,UI/UX
54,93,79,68,64,40,70,4,6,1,Deep Learning,C/C++,Database Administrator
81,41,88,85,60,75,71,7,5,1,Python,Linux,Network Engineer
88,49,77,86,73,92,62,6,5,5,HTML/CSS,Ansible,Software Engineer
95,75,28,57,75,85,75,7,5,5,Deep Learning,Deep Learning,DATA Scientist
50,95,88,75,44,84,73,5,7,2,HTML/CSS,Linux,Database Administrator
80,73,66,60,97,63,71,8,5,1,Machine Learning,R,DATA Scientist
82,81,69,62,97,62,67,6,7,3,Python,Tensorflow,DATA Scientist
43,49,92,35,83,31,64,1,7,4,C/C++,Javascript,UI/UX
92,86,86,57,90,80,63,8,6,4,C/C++,BASH/SHELL,Software Engineer
95,22,83,83,43,80,73,5,7,1,Python,Javascript,Software Engineer
6,41,28,34,24,36,67,4,6,0,Python,C/C++,Tech Support
86,83,86,82,78,60,88,6,6,2,C/C++,Python,Network Engineer
35,57,37,17,4,35,70,3,5,1,Python,HTML/CSS,Tech Support
45,66,78,86,69,60,70,4,6,1,Linux,Wire Shark,Network Engineer
73,57,93,52,84,73,74,7,6,1,Deep Learning,R,DATA Scientist
7,50,29,66,14,42,61,4,5,0,Python,Python,Tech Support
82,41,73,56,81,60,84,6,7,4,Angular,Machine Learning,Network Engineer
77,79,67,58,94,36,74,7,4,2,Tensorflow,R,DATA Scientist
6,10,20,11,78,76,70,10,5,1,Python,Java,Tech Support
13,33,80,6,29,36,62,1,8,0,Javascript,GitHub,Tech Support
75,68,6,94,17,73,62,9,6,0,Python,Linux,Network Engineer
60,87,78,83,38,40,79,7,6,2,C/C++,Linux,Database Administrator
88,38,67,47,12,81,72,5,5,1,Python,C/C++,DATA Scientist
84,43,73,57,44,38,43,3,7,1,Java,Python,Web Developer
8,90,17,80,35,88,79,7,5,1,C/C++,Java,Tech Support
64,99,73,33,12,38,81,4,3,1,Oracle,HTML/CSS,Web Developer
81,61,17,99,89,74,79,6,7,2,Wire Shark,Machine Learning,Network Engineer
90,76,14,79,90,85,77,9,5,3,Python,Machine Learning,DATA Scientist
49,69,64,52,47,39,65,4,6,0,GitHub,Photoshop,UI/UX
39,10,11,86,28,35,70,2,2,4,HTML/CSS,HTML/CSS,Tech Support
33,60,35,80,13,31,89,5,4,1,HTML/CSS,HTML/CSS,Tech Support
55,60,77,96,48,71,83,9,4,1,Linux,Ansible,Network Engineer
62,82,64,63,18,72,71,8,7,4,R,HTML/CSS,DATA Scientist
82,95,79,63,89,62,78,6,5,2,Oracle,Linux,Database Administrator
85,87,78,89,36,50,83,7,6,1,MYSQL,MYSQL,Database Administrator
43,29,48,64,40,67,76,5,6,1,Tensorflow,C/C++,Database Administrator
11,6,13,6,41,40,87,4,2,0,HTML/CSS,C/C++,Tech Support
82,75,80,88,72,84,63,8,5,0,Python,Machine Learning,Software Engineer
79,74,67,67,95,80,43,6,6,1,Tensorflow,Tensorflow,DATA Scientist
6,38,54,64,82,80,66,6,7,1,MYSQL,Machine Learning,DATA Scientist
34,42,66,17,28,30,65,4,10,4,HTML/CSS,Javascript,UI/UX
6,86,82,77,37,31,62,5,5,1,HTML/CSS,Java,Tech Support
6,22,11,15,35,39,63,5,3,1,C/C++,Java,Tech Support
79,92,88,79,46,64,72,7,6,0,MYSQL,C/C++,Database Administrator
11,32,69,81,85,43,64,7,5,5,Python,C/C++,DATA Scientist
80,85,66,41,97,87,78,9,8,4,Deep Learning,Pytorch,DATA Scientist
33,43,76,95,4,46,72,5,5,2,HTML/CSS,Linux,Database Administrator
29,25,50,46,22,28,50,3,3,1,C/C++,HTML/CSS,Tech Support
6,25,54,50,54,38,74,4,4,1,GitHub,HTML/CSS,Tech Support
55,97,77,57,55,54,67,7,7,2,HTML/CSS,Linux,Database Administrator
74,99,23,60,78,72,78,9,5,1,Deep Learning,Python,Network Engineer
63,71,59,79,95,79,79,6,4,3,Deep Learning,R,DATA Scientist
86,68,70,92,85,63,73,8,6,0,HTML/CSS,MYSQL,Network Engineer
43,91,37,25,10,17,84,5,5,5,HTML/CSS,HTML/CSS,UI/UX
82,80,82,87,87,85,77,7,7,3,Linux,Linux,Software Engineer
49,59,6,93,62,31,79,5,6,1,Python,Cisco Packet tracer,Network Engineer
73,80,87,59,70,40,76,6,4,1,Python,Python,DATA Scientist
45,15,38,30,23,38,56,4,4,1,Photoshop,HTML/CSS,UI/UX
19,54,32,31,2,19,89,1,2,0,Java,HTML/CSS,Tech Support
44,24,34,15,6,17,88,1,3,1,HTML/CSS,Java,Tech Support
75,50,86,97,73,89,80,8,6,0,Python,Cisco Packet tracer,Network Engineer
59,86,72,83,59,55,78,6,7,4,Oracle,Javascript,Database Administrator
58,89,65,61,55,67,72,4,4,2,Oracle,Oracle,Database Administrator
59,71,58,66,51,62,70,6,6,4,Tensorflow,Deep Learning,DATA Scientist
96,77,71,58,81,86,61,9,6,4,Angular,HTML/CSS,Software Engineer
38,6,34,28,25,47,69,2,5,0,HTML/CSS,Java,Tech Support
85,87,72,75,87,84,65,9,7,1,Linux,Angular,Software Engineer
55,51,7,43,11,30,74,3,7,4,GitHub,Javascript,UI/UX
63,88,85,75,78,42,81,5,6,3,React,Ansible,Database Administrator
41,14,23,26,4,33,65,2,8,4,Photoshop,HTML/CSS,UI/UX
36,80,33,46,25,45,63,2,9,6,Javascript,Java,Web Developer
57,78,82,76,89,74,70,6,7,0,MYSQL,Java,Database Administrator
55,79,83,61,97,34,68,10,7,7,HTML/CSS,HTML/CSS,Database Administrator
70,70,55,75,87,70,68,6,5,1,Oracle,Python,DATA Scientist
61,85,83,77,84,50,76,6,6,4,Python,Linux,Software Engineer
40,95,7,42,16,68,60,5,6,1,HTML/CSS,GitHub,Database Administrator
50,76,48,52,34,40,53,4,10,6,Javascript,React,Web Developer
63,80,70,76,65,63,72,7,4,4,C/C++,Linux,Database Administrator
50,88,73,52,81,55,53,6,8,4,HTML/CSS,GitHub,Web Developer
92,77,64,35,82,65,64,9,5,4,Python,Machine Learning,DATA Scientist
63,67,81,92,83,73,77,6,5,0,Linux,Ansible,Network Engineer
94,33,52,21,0,15,70,1,9,0,Python,Javascript,UI/UX
7,20,22,36,89,36,64,1,6,2,Python,Java,Tech Support
10,92,23,39,7,15,84,4,8,3,Figma,HTML/CSS,UI/UX
77,67,85,94,78,85,72,9,6,2,Wire Shark,Ansible,Network Engineer
32,51,59,71,0,14,80,3,3,0,HTML/CSS,C/C++,Tech Support
51,31,34,39,3,15,83,1,2,1,HTML/CSS,HTML/CSS,Tech Support
82,23,9,66,44,74,60,5,4,3,Python,C/C++,DATA Scientist
85,90,71,63,80,71,85,5,4,2,Deep Learning,Python,Network Engineer
40,42,39,31,3,36,78,1,2,0,C/C++,HTML/CSS,Tech Support
8,78,81,99,85,80,62,7,7,4,R,Java,Software Engineer
98,45,74,75,72,94,63,9,6,4,Oracle,Cisco Packet tracer,Software Engineer
60,83,82,11,43,86,70,6,6,0,Python,HTML/CSS,Database Administrator
77,36,18,98,16,86,75,7,5,1,HTML/CSS,Java,Database Administrator
81,64,90,94,71,82,77,5,5,0,Ansible,Ansible,Network Engineer
74,77,71,82,86,62,68,7,7,3,Java,Java,Software Engineer
18,23,29,13,28,37,70,2,8,0,HTML/CSS,HTML/CSS,Tech Support
70,74,91,57,93,52,76,6,6,4,Angular,Tensorflow,DATA Scientist
57,48,66,91,33,71,78,6,7,1,HTML/CSS,Linux,Database Administrator
38,37,34,34,25,41,60,4,8,4,Photoshop,Figma,UI/UX
74,64,74,50,59,84,80,7,4,0,Linux,Cisco Packet tracer,Network Engineer
44,19,40,49,1,34,86,2,6,0,Photoshop,Java,Tech Support
88,88,78,61,82,60,63,7,7,0,Linux,MYSQL,DATA Scientist
89,21,6,48,78,39,72,6,5,4,HTML/CSS,Javascript,UI/UX
32,82,87,81,33,38,82,5,7,1,C/C++,MYSQL,Web Developer
83,75,57,67,89,60,79,10,7,4,R,R,DATA Scientist
6,67,16,85,81,71,76,7,6,0,Python,C/C++,Network Engineer
81,97,67,66,93,82,85,7,5,3,Deep Learning,Oracle,DATA Scientist
53,76,62,60,86,60,73,7,5,3,R,R,DATA Scientist
55,83,82,71,85,64,77,9,5,2,Python,HTML/CSS,Database Administrator
67,27,71,85,54,32,83,5,5,0,C/C++,HTML/CSS,Database Administrator
69,84,84,71,44,71,62,5,6,0,C/C++,MYSQL,Database Administrator
6,26,37,36,2,28,79,4,3,2,HTML/CSS,Java,Tech Support
65,91,87,85,47,54,80,5,7,3,Linux,Linux,Database Administrator
74,68,86,92,30,87,80,5,7,3,C/C++,Python,Network Engineer
44,60,56,50,29,30,89,4,5,1,GitHub,Photoshop,UI/UX
75,67,80,92,86,62,80,7,7,2,Linux,BASH/SHELL,Network Engineer
80,76,55,65,85,70,75,8,7,2,Tensorflow,R,DATA Scientist
92,91,82,14,71,85,61,6,5,0,Python,BASH/SHELL,Software Engineer
87,63,76,92,85,84,89,6,5,0,C/C++,Python,Network Engineer
83,89,77,58,35,81,79,8,3,1,C/C++,Python,Database Administrator
65,92,10,12,3,29,86,4,9,3,HTML/CSS,HTML/CSS,Web Developer
18,49,36,29,34,33,57,2,10,1,Photoshop,HTML/CSS,Tech Support
96,70,29,47,51,94,63,7,5,3,R,Tensorflow,DATA Scientist
57,70,69,59,40,40,54,5,8,3,HTML/CSS,Angular,Web Developer
52,87,90,77,48,96,48,5,2,3,HTML/CSS,MYSQL,Web Developer
32,75,31,12,14,47,51,3,2,1,HTML/CSS,Java,Tech Support
54,77,83,66,90,62,83,9,7,3,Pytorch,MYSQL,DATA Scientist
49,48,49,63,60,69,74,10,4,2,Python,Cisco Packet tracer,Database Administrator
53,82,80,82,80,51,71,10,5,5,React,Oracle,Database Administrator
92,80,75,66,82,65,62,8,4,1,Python,Linux,DATA Scientist
33,20,28,39,24,16,60,4,5,1,C/C++,Python,Tech Support
45,30,46,84,78,50,76,7,4,1,Python,Java,Network Engineer
33,21,46,67,91,70,70,7,4,1,MYSQL,Oracle,DATA Scientist
80,75,76,61,77,82,65,9,6,3,Linux,Pytorch,DATA Scientist
80,72,65,60,90,81,72,7,5,0,Linux,Pytorch,DATA Scientist
53,80,88,79,32,45,70,7,5,3,Python,HTML/CSS,Database Administrator
77,59,48,83,0,79,67,5,5,0,Python,Linux,Network Engineer
76,79,84,87,81,92,75,6,3,1,Python,HTML/CSS,Database Administrator
